movieId,Director,TopTwoActors,releaseDate
4447,Robert Luketic,"['Reese Witherspoon', 'Luke Wilson']",2001-07-13
1375,Leonard Nimoy,"['William Shatner', 'Leonard Nimoy']",1984-05-31
37720,Scott Derrickson,"['Laura Linney', 'Tom Wilkinson']",2005-09-09
3146,Mike Mitchell,"['Rob Schneider', 'William Forsythe']",1999-12-10
41573,Thomas Bezucha,"['Claire Danes', 'Diane Keaton']",2005-12-14
7261,Kevin Rodney Sullivan,"['Ice Cube', 'Cedric the Entertainer']",2004-01-20
6957,Terry Zwigoff,"['Billy Bob Thornton', 'Tony Cox']",2003-11-26
1517,Jay Roach,"['Mike Myers', 'Elizabeth Hurley']",1997-05-02
155743,Kirk Jones,"['John Corbett', 'Elena Kampouris']",2016-03-23
86014,David Bowers,"['Zachary Gordon', 'Devon Bostick']",2011-03-25
3527,John McTiernan,"['Arnold Schwarzenegger', 'Carl Weathers']",1987-06-11
1225,Miloš Forman,"['F. Murray Abraham', 'Tom Hulce']",1984-10-26
59306,Nelson McCormick,"['Brittany Snow', 'Scott Porter']",2008-04-10
7451,Mark Waters,"['Lindsay Lohan', 'Rachel McAdams']",2004-04-30
6765,Audrey Wells,"['Diane Lane', 'Sandra Oh']",2003-04-30
5013,Robert Altman,"['Helen Mirren', 'Clive Owen']",2001-11-07
2469,Francis Ford Coppola,"['Kathleen Turner', 'Nicolas Cage']",1986-10-05
112183,Alejandro González Iñárritu,"['Michael Keaton', 'Emma Stone']",2014-08-27
103980,Woody Allen,"['Cate Blanchett', 'Alec Baldwin']",2013-07-25
45210,Paul Greengrass,"['J.J. Johnson', 'Polly Adams']",2006-04-28
7142,Bille Woodruff,"['Jessica Alba', 'Mekhi Phifer']",2003-11-24
743,Rick Friedberg,"['Leslie Nielsen', 'Nicollette Sheridan']",1996-05-24
1128,John Carpenter,"['Adrienne Barbeau', 'Jamie Lee Curtis']",1980-02-08
86815,Sean McNamara,"['AnnaSophia Robb', 'Helen Hunt']",2011-04-08
4349,Mike Nichols,"['Alan Arkin', 'Martin Balsam']",1970-06-24
67695,Jody Hill,"['Seth Rogen', 'Anna Faris']",2009-04-10
5040,Richard Fleischer,"['Arnold Schwarzenegger', 'Grace Jones']",1984-06-29
1228,Martin Scorsese,"['Robert De Niro', 'Joe Pesci']",1980-11-14
2414,Barry Levinson,"['Nicholas Rowe', 'Alan Cox']",1985-12-04
81562,Danny Boyle,"['James Franco', 'Kate Mara']",2010-11-05
3618,Woody Allen,"['Woody Allen', 'Carolyn Saxon']",2000-05-19
3594,Nicholas Hytner,"['Amanda Schull', 'Zoe Saldana']",2000-05-12
7262,Bart Freundlich,"['Kristen Stewart', 'Corbin Bleu']",2004-02-06
4880,Irwin Winkler,"['Kevin Kline', 'Kristin Scott Thomas']",2001-10-25
136562,Danny Boyle,"['Michael Fassbender', 'Kate Winslet']",2015-10-09
70663,Chris Columbus,"['Hayden Panettiere', 'Paul Rust']",2009-07-10
73266,Miguel Arteta,"['Michael Cera', 'Zach Galifianakis']",2009-09-11
4234,John Boorman,"['Pierce Brosnan', 'Geoffrey Rush']",2001-02-11
5712,Brian De Palma,"['John Travolta', 'Nancy Allen']",1981-07-24
104760,Courtney Solomon,"['Ethan Hawke', 'Selena Gomez']",2013-08-29
1635,Ang Lee,"['Kevin Kline', 'Joan Allen']",1997-09-27
112749,Rob Reiner,"['Michael Douglas', 'Diane Keaton']",2014-07-20
4676,Jeff Kanew,"['Shelley Long', 'Craig T. Nelson']",1989-03-22
8943,István Szabó,"['Michael Gambon', 'Annette Bening']",2004-09-03
3707,Adrian Lyne,"['Mickey Rourke', 'Kim Basinger']",1986-02-14
5039,Matthew Robbins,"['Peter MacNicol', 'Caitlin Clarke']",1981-06-26
235,Tim Burton,"['Johnny Depp', 'Martin Landau']",1994-09-27
58306,Sergei Bodrov,"['Tadanobu Asano', 'Sun Honglei']",2007-09-20
62849,Guy Ritchie,"['Mark Strong', 'Tom Wilkinson']",2008-09-04
1411,Kenneth Branagh,"['Kenneth Branagh', 'Derek Jacobi']",1996-12-25
130576,Jeff Nichols,"['Michael Shannon', 'Jaeden Lieberher']",2016-02-18
6750,Woody Allen,"['Woody Allen', 'Jason Biggs']",2003-08-27
71108,Michael Haneke,"['Ursina Lardi', 'Ulrich Tukur']",2009-05-21
38583,Mike Marvin,"['Charlie Sheen', 'Nick Cassavetes']",1986-11-21
5329,D.J. Caruso,"['Val Kilmer', ""Vincent D'Onofrio""]",2002-01-01
6731,George A. Romero,"['Lori Cardille', 'Terry Alexander']",1985-07-19
157407,Chuck Russell,"['John Travolta', 'Christopher Meloni']",2016-04-14
44849,Christian Volckman,"['Daniel Craig', 'Catherine McCormack']",2006-03-16
2373,Richard Fleischer,"['Arnold Schwarzenegger', 'Brigitte Nielsen']",1985-04-09
54503,Greg Mottola,"['Jonah Hill', 'Michael Cera']",2007-08-17
58107,Jon M. Chu,"['Briana Evigan', 'Robert Hoffman']",2008-02-14
42734,Cory Edwards,"['Anne Hathaway', 'Glenn Close']",2005-12-16
30749,Terry George,"['Don Cheadle', 'Sophie Okonedo']",2004-09-11
56156,Xavier Gens,"['Timothy Olyphant', 'Dougray Scott']",2007-11-21
4720,Alejandro Amenábar,"['Nicole Kidman', 'Christopher Eccleston']",2001-08-02
1200,James Cameron,"['Sigourney Weaver', 'Michael Biehn']",1986-07-18
914,George Cukor,"['Audrey Hepburn', 'Rex Harrison']",1964-10-21
1644,Jim Gillespie,"['Jennifer Love Hewitt', 'Sarah Michelle Gellar']",1997-10-17
113453,Luke Greenfield,"['Jake Johnson', 'Damon Wayans Jr.']",2014-08-13
8949,Alexander Payne,"['Paul Giamatti', 'Thomas Haden Church']",2004-10-22
47640,Jay Chandrasekhar,"['Erik Stolhanske', 'Jay Chandrasekhar']",2006-08-25
1982,John Carpenter,"['Donald Pleasence', 'Jamie Lee Curtis']",1978-10-25
50794,Joe Carnahan,"['Ryan Reynolds', 'Ray Liotta']",2006-12-09
81535,Kevin Greutert,"['Tobin Bell', 'Costas Mandylor']",2010-10-21
5151,Michael Lehmann,"['Josh Hartnett', 'Shannyn Sossamon']",2002-03-01
2296,John Fortenberry,"['Will Ferrell', 'Chris Kattan']",1998-10-01
82152,Daniel Barnz,"['Alex Pettyfer', 'Vanessa Hudgens']",2011-01-21
44397,Alexandre Aja,"['Aaron Stanford', 'Kathleen Quinlan']",2006-03-10
6702,Sam Weisman,"['David Spade', 'Mary McCormack']",2003-09-05
129659,Niki Caro,"['Kevin Costner', 'Ramiro Rodriguez']",2015-02-20
96588,Jason Moore,"['Anna Kendrick', 'Skylar Astin']",2012-09-28
4736,Mike Tollin,"['Freddie Prinze Jr.', 'Jessica Biel']",2001-08-22
2391,Sam Raimi,"['Bill Paxton', 'Bridget Fonda']",1998-12-11
5883,Robert Harmon,"['Laura Regan', 'Marc Blucas']",2002-11-01
2886,Gary Halvorson,"['Kevin Clash', 'Mandy Patinkin']",1999-10-01
101739,Fede Alvarez,"['Jane Levy', 'Shiloh Fernandez']",2013-04-05
70932,Donald Petrie,"['Nia Vardalos', 'Richard Dreyfuss']",2009-02-06
45106,Paul Weitz,"['Hugh Grant', 'Dennis Quaid']",2006-03-04
2643,Sidney J. Furie,"['Christopher Reeve', 'Margot Kidder']",1987-07-23
43921,Wayne Kramer,"['Paul Walker', 'Cameron Bright']",2006-01-06
27830,Rowdy Herrington,"['Jim Caviezel', 'Claire Forlani']",2004-04-30
3390,Jim Goddard,"['Madonna', 'Sean Penn']",1986-08-29
47610,Neil Burger,"['Edward Norton', 'Jessica Biel']",2006-08-18
6884,Joel Schumacher,"['Cate Blanchett', 'Gerard McSorley']",2003-07-11
56003,Richard Kelly,"['Dwayne Johnson', 'Seann William Scott']",2006-05-15
5970,Howard Zieff,"['Anna Chlumsky', 'Macaulay Culkin']",1991-11-27
49666,Steven Shainberg,"['Nicole Kidman', 'Robert Downey Jr.']",2006-08-30
4007,Oliver Stone,"['Charlie Sheen', 'Michael Douglas']",1987-12-10
17,Ang Lee,"['Kate Winslet', 'Emma Thompson']",1995-12-13
51834,Julian Jarrold,"['Anne Hathaway', 'James McAvoy']",2007-03-02
54734,Joe Nussbaum,"['Amanda Bynes', 'Sara Paxton']",2007-09-21
7158,Vadim Perelman,"['Jennifer Connelly', 'Ben Kingsley']",2003-12-19
1246,Peter Weir,"['Robin Williams', 'Ethan Hawke']",1989-06-02
231,Bobby Farrelly,"['Jim Carrey', 'Jeff Daniels']",1994-12-16
1307,Rob Reiner,"['Meg Ryan', 'Billy Crystal']",1989-07-21
3068,Sidney Lumet,"['Paul Newman', 'Charlotte Rampling']",1982-12-08
3617,Todd Phillips,"['Breckin Meyer', 'Seann William Scott']",2000-05-19
2447,Brian Robbins,"['James Van Der Beek', 'Amy Smart']",1999-01-15
89904,Michel Hazanavicius,"['Jean Dujardin', 'Bérénice Bejo']",2011-05-15
94959,Wes Anderson,"['Bruce Willis', 'Edward Norton']",2012-05-16
48518,Jonathan Liebesman,"['Jordana Brewster', 'Taylor Handley']",2006-10-06
5501,Perry Andelin Blake,"['Dana Carvey', 'Brent Spiner']",2002-08-02
48394,Guillermo del Toro,"['Ivana Baquero', 'Maribel Verdú']",2006-05-27
4371,John Singleton,"['Tyrese Gibson', 'Taraji P. Henson']",2001-06-27
87028,Christian E. Christiansen,"['Minka Kelly', 'Leighton Meester']",2011-02-04
4247,Dennie Gordon,"['David Spade', 'Brittany Daniel']",2001-04-10
4200,Sheldon Lettich,"['Jean-Claude Van Damme', 'Geoffrey Lewis']",1991-08-10
51255,Edgar Wright,"['Simon Pegg', 'Nick Frost']",2007-02-14
60950,Woody Allen,"['Scarlett Johansson', 'Rebecca Hall']",2008-08-15
3743,Robert Iscove,"['Freddie Prinze Jr.', 'Claire Forlani']",2000-06-16
5668,Peter Kosminsky,"['Alison Lohman', 'Michelle Pfeiffer']",2002-10-11
71205,Karyn Kusama,"['Megan Fox', 'Amanda Seyfried']",2009-09-18
3324,Nick Gomez,"['Danny DeVito', 'Bette Midler']",2000-03-03
2750,Woody Allen,"['Woody Allen', 'Mia Farrow']",1987-01-30
75341,Allen Coulter,"['Robert Pattinson', 'Emilie de Ravin']",2010-03-12
6549,Clare Kilner,"['Mandy Moore', 'Trent Ford']",2003-07-18
4526,Richard Benjamin,"['Dan Aykroyd', 'Kim Basinger']",1988-12-09
508,Jonathan Demme,"['Tom Hanks', 'Denzel Washington']",1993-12-22
2672,Josef Rusnak,"['Craig Bierko', 'Armin Mueller-Stahl']",1999-04-16
2526,Ronald Neame,"['Sean Connery', 'Natalie Wood']",1979-10-19
3901,Bruce Paltrow,"['Gwyneth Paltrow', 'Scott Speedman']",2000-09-09
5348,Woody Allen,"['Woody Allen', 'George Hamilton']",2002-05-03
2772,Adam Rifkin,"['Giuseppe Andrews', 'James DeBello']",1999-08-13
1275,Russell Mulcahy,"['Christopher Lambert', 'Roxanne Hart']",1986-03-07
1599,Kenneth Johnson,"[""Shaquille O'Neal"", 'Annabeth Gish']",1997-08-15
101741,Danny Boyle,"['James McAvoy', 'Vincent Cassel']",2013-03-27
8363,Jessy Terrero,"['Tom Arnold', 'Kevin Hart']",2004-05-28
60408,Dany Boon,"['Kad Merad', 'Dany Boon']",2008-01-09
78836,Gaspar Noé,"['Nathaniel Brown', 'Paz de la Huerta']",2009-05-05
98175,Amy Heckerling,"['Alicia Silverstone', 'Krysten Ritter']",2012-08-25
73290,Lasse Hallström,"['Richard Gere', 'Joan Allen']",2009-06-13
116207,Jérôme Salle,"['Orlando Bloom', 'Forest Whitaker']",2013-12-04
5443,Jesse Vaughan,"['Miguel A. Núñez, Jr.', 'Vivica A. Fox']",2002-06-21
5817,Atom Egoyan,"['Simon Abkarian', 'Charles Aznavour']",2002-05-20
5628,Gérard Krawczyk,"['Jean Reno', 'Ryoko Hirosue']",2001-10-31
44828,James Gunn,"['Nathan Fillion', 'Don Thompson']",2006-03-31
4085,Martin Brest,"['Eddie Murphy', 'Judge Reinhold']",1984-11-29
586,Chris Columbus,"['Macaulay Culkin', 'Joe Pesci']",1990-11-09
5308,Leonard Nimoy,"['Tom Selleck', 'Steve Guttenberg']",1987-11-27
4361,Sydney Pollack,"['Dustin Hoffman', 'Jessica Lange']",1982-12-16
1101,Tony Scott,"['Tom Cruise', 'Kelly McGillis']",1986-05-16
3996,Ang Lee,"['Chow Yun-fat', 'Michelle Yeoh']",2000-10-01
2858,Sam Mendes,"['Kevin Spacey', 'Annette Bening']",1999-09-15
81845,Tom Hooper,"['Colin Firth', 'Geoffrey Rush']",2010-09-06
4558,Ivan Reitman,"['Arnold Schwarzenegger', 'Danny DeVito']",1988-12-09
2739,Steven Spielberg,"['Whoopi Goldberg', 'Margaret Avery']",1985-12-18
116797,Morten Tyldum,"['Benedict Cumberbatch', 'Keira Knightley']",2014-11-14
1135,Howard Zieff,"['Goldie Hawn', 'Eileen Brennan']",1980-10-06
4835,Michael Apted,"['Sissy Spacek', 'Tommy Lee Jones']",1980-03-07
77206,Thor Freudenthal,"['Zachary Gordon', 'Robert Capron']",2010-03-19
2795,Harold Ramis,"['Chevy Chase', ""Beverly D'Angelo""]",1983-07-28
106062,Jeff Tremaine,"['Johnny Knoxville', 'Jackson Nicoll']",2013-10-22
47629,Stephen Frears,"['Helen Mirren', 'Michael Sheen']",2006-09-15
2174,Tim Burton,"['Geena Davis', 'Alec Baldwin']",1988-02-29
261,Gillian Armstrong,"['Winona Ryder', 'Gabriel Byrne']",1994-12-21
92422,James Watkins,"['Daniel Radcliffe', 'Ciarán Hinds']",2012-02-01
43904,Simon West,"['Camilla Belle', 'Katie Cassidy']",2006-02-03
5092,Shawn Levy,"['Frankie Muniz', 'Paul Giamatti']",2002-02-08
1263,Michael Cimino,"['Robert De Niro', 'John Cazale']",1978-12-08
1747,Barry Levinson,"['Dustin Hoffman', 'Robert De Niro']",1997-12-25
6332,Jim Fall,"['Hilary Duff', 'Adam Lamberg']",2003-04-25
100737,Ric Roman Waugh,"['Dwayne Johnson', 'Barry Pepper']",2013-02-21
135534,Michael Dougherty,"['Adam Scott', 'Toni Collette']",2015-11-26
2428,Robert Rodriguez,"['Jordana Brewster', 'Elijah Wood']",1998-12-25
477,Brian Gibson,"['Angela Bassett', 'Laurence Fishburne']",1993-06-09
1589,James Mangold,"['Sylvester Stallone', 'Harvey Keitel']",1997-08-15
4974,Joel Gallen,"['Chyler Leigh', 'Chris Evans']",2001-12-07
96811,David Ayer,"['Jake Gyllenhaal', 'Michael Peña']",2012-09-20
3484,Rob Cohen,"['Joshua Jackson', 'Paul Walker']",2000-03-31
117176,James Marsh,"['Eddie Redmayne', 'Felicity Jones']",2014-11-26
6298,John Whitesell,"['Jamie Kennedy', 'Taye Diggs']",2003-04-10
3565,Matt Williams,"['Natalie Portman', 'Ashley Judd']",2000-04-27
1204,David Lean,"[""Peter O'Toole"", 'Alec Guinness']",1962-12-10
70994,Rob Zombie,"['Scout Taylor-Compton', 'Sheri Moon Zombie']",2009-08-28
118900,Jean-Marc Vallée,"['Reese Witherspoon', 'Laura Dern']",2014-12-05
31433,Clare Kilner,"['Debra Messing', 'Dermot Mulroney']",2005-02-04
5476,Rick Rosenthal,"['Jamie Lee Curtis', 'Brad Loree']",2002-07-01
1197,Rob Reiner,"['Cary Elwes', 'Robin Wright']",1987-09-18
88129,Nicolas Winding Refn,"['Ryan Gosling', 'Carey Mulligan']",2011-08-06
7316,Sara Sugarman,"['Lindsay Lohan', 'Adam Garcia']",2004-02-17
1821,Nicholas Hytner,"['Jennifer Aniston', 'Paul Rudd']",1998-04-17
53000,Juan Carlos Fresnadillo,"['Imogen Poots', 'Robert Carlyle']",2007-04-26
31700,Wayne Wang,"['Jeff Daniels', 'AnnaSophia Robb']",2005-02-18
3554,Gina Prince-Bythewood,"['Chris Warren, Jr.', 'Kyla Pratt']",2000-04-21
1500,George Armitage,"['John Cusack', 'Minnie Driver']",1997-04-11
3973,Joe Berlinger,"['Kim Director', 'Jeffrey Donovan']",2000-10-27
724,Andrew Fleming,"['Robin Tunney', 'Fairuza Balk']",1996-05-03
41285,Woody Allen,"['Jonathan Rhys Meyers', 'Scarlett Johansson']",2005-10-26
79572,Elizabeth Allen Rosenbaum,"['Joey King', 'Selena Gomez']",2010-07-23
515,James Ivory,"['Anthony Hopkins', 'Emma Thompson']",1993-11-05
1673,Paul Thomas Anderson,"['Mark Wahlberg', 'Burt Reynolds']",1997-09-11
51937,Martin Weisz,"['Michael Bailey Smith', 'Archie Kao']",2007-03-22
3908,John Ottman,"['Jennifer Morrison', 'Matthew Davis']",2000-09-19
5667,Jay Russell,"['Alexis Bledel', 'William Hurt']",2002-10-11
48596,John Bonito,"['John Cena', 'Kelly Carlson']",2006-10-13
155820,Peter Atencio,"['Jordan Peele', 'Keegan-Michael Key']",2016-04-21
2026,David Nutter,"['James Marsden', 'Katie Holmes']",1998-07-24
101525,Derek Cianfrance,"['Ryan Gosling', 'Bradley Cooper']",2013-03-20
3238,Stephan Elliott,"['Ewan McGregor', 'Ashley Judd']",1999-09-04
69481,Kathryn Bigelow,"['Jeremy Renner', 'Anthony Mackie']",2008-10-10
3708,Mark L. Lester,"['David Keith', 'Drew Barrymore']",1984-05-11
97860,Andrew Dominik,"['Brad Pitt', 'Scoot McNairy']",2012-09-20
112940,Anton Corbijn,"['Philip Seymour Hoffman', 'Rachel McAdams']",2014-07-25
4255,Tom Green,"['Tom Green', 'Rip Torn']",2001-04-18
3889,Douglas Aarniokoski,"['Christopher Lambert', 'Bruce Payne']",2000-09-01
47646,Bryan Barber,"['André Benjamin', 'Paula Patton']",2006-08-25
88179,Lone Scherfig,"['Anne Hathaway', 'Jim Sturgess']",2011-03-02
71518,Drew Barrymore,"['Ellen Page', 'Alia Shawkat']",2009-09-13
5665,Brian Koppelman,"['Barry Pepper', 'Andy Davoli']",2001-09-07
6322,James Foley,"['Edward Burns', 'Rachel Weisz']",2003-04-25
2829,Albert Brooks,"['Albert Brooks', 'Sharon Stone']",1999-08-27
8535,Irwin Winkler,"['Kevin Kline', 'Ashley Judd']",2004-07-02
4628,Francis Ford Coppola,"['Woody Allen', 'Marvin Chatinover']",1989-03-10
1826,Steve Gomer,"['No Actors Found', 'No Actors Found']",1998-01-01
97950,RZA,"['Russell Crowe', 'Lucy Liu']",2012-11-02
2385,Dean Parisot,"['Drew Barrymore', ""Catherine O'Hara""]",1998-11-25
3453,Mark Piznarski,"['Leelee Sobieski', 'Chris Klein']",2000-03-23
1199,Terry Gilliam,"['Jonathan Pryce', 'Robert De Niro']",1985-02-20
8911,Sean McNamara,"['Hilary Duff', 'Oliver James']",2004-08-10
1732,Joel Coen,"['Jeff Bridges', 'John Goodman']",1998-03-06
51091,Craig Brewer,"['Samuel L. Jackson', 'Christina Ricci']",2006-12-08
6185,Ron Shelton,"['Kurt Russell', 'Scott Speedman']",2002-12-14
53921,Michael Winterbottom,"['Angelina Jolie', 'Dan Futterman']",2007-01-01
3454,David Raynr,"[""Jodi Lyn O'Keefe"", 'Shane West']",2000-03-31
6249,Mort Nathan,"['Cuba Gooding Jr.', 'Horatio Sanz']",2002-10-01
5380,Oliver Parker,"['Rupert Everett', 'Colin Firth']",2002-05-17
57669,Martin McDonagh,"['Colin Farrell', 'Brendan Gleeson']",2008-02-08
61255,Peter Cattaneo,"['Rainn Wilson', 'Josh Gad']",2008-08-20
99574,Gus Van Sant,"['Matt Damon', 'John Krasinski']",2012-09-23
69604,Woody Allen,"['Larry David', 'Evan Rachel Wood']",2009-06-19
3797,Mary Lambert,"['Susan Ward', 'Lori Heuring']",2000-07-19
41863,Tommy Lee Jones,"['Tommy Lee Jones', 'Barry Pepper']",2005-11-17
2882,Peter Kassovitz,"['Robin Williams', 'Armin Mueller-Stahl']",1999-09-16
38061,Shane Black,"['Robert Downey Jr.', 'Val Kilmer']",2005-09-05
2606,Rodman Flender,"['Devon Sawa', 'Seth Green']",1999-04-30
4848,David Lynch,"['Naomi Watts', 'Laura Harring']",2001-05-16
50796,Katja von Garnier,"['Agnes Bruckner', 'Hugh Dancy']",2007-01-26
80864,Woody Allen,"['Gemma Jones', 'Anthony Hopkins']",2010-05-23
80969,Mark Romanek,"['Carey Mulligan', 'Andrew Garfield']",2010-09-15
60647,Brad Anderson,"['Woody Harrelson', 'Emily Mortimer']",2008-01-18
2147,Michael Chapman,"['Daryl Hannah', 'Pamela Reed']",1986-01-17
2977,Antonio Banderas,"['Melanie Griffith', 'David Morse']",1999-10-22
58301,Michael Haneke,"['Naomi Watts', 'Tim Roth']",2007-10-20
3055,Atom Egoyan,"['Bob Hoskins', 'Elaine Cassidy']",1999-11-24
2010,Fritz Lang,"['Brigitte Helm', 'Alfred Abel']",1927-01-10
42718,Pierre Morel,"['David Belle', 'Cyril Raffaelli']",2004-11-09
81,Gary Fleder,"['Andy García', 'Christopher Lloyd']",1995-12-01
6567,Gregor Jordan,"['Joaquin Phoenix', 'Ed Harris']",2001-09-08
27834,Andrey Zvyagintsev,"['Vladimir Garin', 'Konstantin Lavronenko']",2003-06-25
60941,Ryûhei Kitamura,"['Bradley Cooper', 'Vinnie Jones']",2008-08-07
114847,Gabe Ibáñez,"['Antonio Banderas', 'Birgitte Hjort Sørensen']",2014-10-09
1265,Harold Ramis,"['Bill Murray', 'Andie MacDowell']",1993-02-11
137595,Gregory Jacobs,"['Channing Tatum', 'Matt Bomer']",2015-07-01
1059,Baz Luhrmann,"['Leonardo DiCaprio', 'Claire Danes']",1996-10-31
1266,Clint Eastwood,"['Clint Eastwood', 'Gene Hackman']",1992-08-07
39869,Lars von Trier,"['Bryce Dallas Howard', 'Isaach De Bankolé']",2005-05-16
63082,Danny Boyle,"['Dev Patel', 'Freida Pinto']",2008-05-12
3101,Adrian Lyne,"['Michael Douglas', 'Glenn Close']",1987-09-11
597,Garry Marshall,"['Julia Roberts', 'Richard Gere']",1990-03-23
2471,John Cornell,"['Paul Hogan', 'Linda Kozlowski']",1988-05-19
4008,Oliver Stone,"['Tom Cruise', 'Raymond J. Barry']",1989-12-20
1020,Jon Turteltaub,"['Leon Robinson', 'Doug E. Doug']",1993-09-30
65601,Patrick Lussier,"['Jensen Ackles', 'Jaime King']",2009-01-16
50158,Sylvain White,"['Columbus Short', 'Meagan Good']",2007-05-16
3635,Lewis Gilbert,"['Roger Moore', 'Barbara Bach']",1977-07-07
2279,Jamie Blanks,"['Alicia Witt', 'Jared Leto']",1998-09-25
5361,Randal Kleiser,"['Klaus Maria Brandauer', 'Ethan Hawke']",1991-01-18
2907,Bruce McCulloch,"['Molly Shannon', 'Will Ferrell']",1999-10-08
91890,Phyllida Lloyd,"['Meryl Streep', 'Anthony Stewart Head']",2011-12-30
5629,Phil Vischer,"['Phil Vischer', 'Mike Nawrocki']",2002-10-04
510,John Singleton,"['Janet Jackson', 'Tupac Amaru Shakur']",1993-07-23
5170,Kevin Bray,"['Ice Cube', 'Mike Epps']",2002-03-08
93,Wes Craven,"['Eddie Murphy', 'Angela Bassett']",1995-10-27
1998,John Boorman,"['Linda Blair', 'Richard Burton']",1977-06-17
45361,Courtney Solomon,"['Donald Sutherland', 'Sissy Spacek']",2005-05-05
6687,David Zucker,"['Ashton Kutcher', 'Tara Reid']",2003-08-21
70208,David Twohy,"['Milla Jovovich', 'Timothy Olyphant']",2009-06-08
75803,Rick Famuyiwa,"['Forest Whitaker', 'America Ferrera']",2010-03-12
2169,Alan Cohn,"['Tom Everett Scott', 'Mark-Paul Gosselaar']",1998-08-21
2436,Franco Zeffirelli,"['Cher', 'Judi Dench']",1999-03-25
742,Tom Holland,"['Robert John Burke', 'Joe Mantegna']",1996-10-25
26391,Martin Scorsese,"['Liza Minnelli', 'Robert De Niro']",1977-06-21
352,Spike Lee,"['Alfre Woodard', 'Delroy Lindo']",1994-05-13
51903,Chris Rock,"['Chris Rock', 'Kerry Washington']",2007-03-16
5323,James Isaac,"['Kane Hodder', 'Lexa Doig']",2001-07-24
49280,Emilio Estevez,"['Anthony Hopkins', 'Heather Graham']",2006-09-05
4141,Mark Waters,"['Monica Potter', 'Freddie Prinze Jr.']",2001-02-02
55814,Julian Schnabel,"['Mathieu Amalric', 'Emmanuelle Seigner']",2007-05-22
48696,Todd Field,"['Kate Winslet', 'Patrick Wilson']",2006-10-06
3553,Davis Guggenheim,"['Joshua Jackson', 'James Marsden']",2000-04-21
2570,Tony Goldwyn,"['Diane Lane', 'Viggo Mortensen']",1999-01-29
48879,Phillip Noyce,"['Tim Robbins', 'Derek Luke']",2006-10-27
254,James Ivory,"['Nick Nolte', 'Greta Scacchi']",1995-03-31
6041,Costa-Gavras,"['Ulrich Tukur', 'Mathieu Kassovitz']",2002-02-13
116169,John Woo,"['Michelle Yeoh', 'Jung Woo-sung']",2010-09-01
90428,Kenneth Lonergan,"['Anna Paquin', 'Matt Damon']",2011-09-30
74075,Bo Zenga,"['Diora Baird', 'Leslie Nielsen']",2009-10-27
80586,Rob Reiner,"['Madeline Carroll', 'Callan McAuliffe']",2010-08-06
39183,Ang Lee,"['Heath Ledger', 'Jake Gyllenhaal']",2005-09-02
39,Amy Heckerling,"['Alicia Silverstone', 'Stacey Dash']",1995-07-19
